Plan_mes,mes,nro_cliente,cambio_de_plan
96420,1,8829,0
96420,2,8829,0
96916,3,8829,1
95744,1,8830,0
96385,2,8830,1
96385,3,8830,0
94716,1,8831,0
96890,2,8831,1
96890,3,8831,0
95982,1,8832,0
95982,2,8832,0
97017,3,8832,1
95982,1,8833,0
95982,2,8833,0
95982,3,8833,0
94562,1,8834,0
94562,2,8834,0
94562,3,8834,0
95670,1,8835,0
95670,2,8835,0
95670,3,8835,0
94562,1,8836,0
94562,2,8836,0
94562,3,8836,0
95982,1,8837,0
95982,2,8837,0
97017,3,8837,1
96385,1,8838,0
96385,2,8838,0
96890,3,8838,1
96385,1,8839,0
96385,2,8839,0
96385,3,8839,0
94716,1,8840,0
96890,2,8840,1
96890,3,8840,0
96440,1,8841,0
96440,2,8841,0
96770,3,8841,1
95663,1,8842,0
95663,2,8842,0
95663,3,8842,0
95982,1,8843,0
95982,2,8843,0
97017,3,8843,1
95670,1,8844,0
96234,2,8844,1
96922,3,8844,1
95982,1,8845,0
95982,2,8845,0
95982,3,8845,0
95982,1,8846,0
95982,2,8846,0
95982,3,8846,0
95982,1,8847,0
97017,2,8847,1
97017,3,8847,0
95744,1,8848,0
95744,2,8848,0
96890,3,8848,1
96385,1,8849,0
96385,2,8849,0
96890,3,8849,1
96262,1,8850,0
96262,2,8850,0
96262,3,8850,0
96385,1,8851,0
96385,2,8851,0
96890,3,8851,1
94716,1,8852,0
96022,2,8852,1
96722,3,8852,1
96054,1,8853,0
96844,2,8853,1
96844,3,8853,0
96385,1,8854,0
96385,2,8854,0
96890,3,8854,1
94716,1,8855,0
96806,2,8855,1
96806,3,8855,0
96385,1,8856,0
96385,2,8856,0
96890,3,8856,1
95350,1,8857,0
96420,2,8857,1
96420,3,8857,0
95982,1,8858,0
95982,2,8858,0
95982,3,8858,0
95982,1,8859,0
95982,2,8859,0
95982,3,8859,0
95982,1,8860,0
95982,2,8860,0
95982,3,8860,0
95982,1,8861,0
95982,2,8861,0
95982,3,8861,0
96385,1,8862,0
96890,2,8862,1
96890,3,8862,0
96385,1,8863,0
96890,2,8863,1
96890,3,8863,0
95744,1,8864,0
95744,2,8864,0
95744,3,8864,0
96022,1,8865,0
96022,2,8865,0
96722,3,8865,1
96385,1,8866,0
96890,2,8866,1
96890,3,8866,0
95670,1,8867,0
95670,2,8867,0
95670,3,8867,0
95982,1,8868,0
95982,2,8868,0
95982,3,8868,0
95670,1,8869,0
95670,2,8869,0
95670,3,8869,0
95670,1,8870,0
95670,2,8870,0
95670,3,8870,0
96400,1,8871,0
96400,2,8871,0
96400,3,8871,0
95982,1,8872,0
95982,2,8872,0
95982,3,8872,0
95982,1,8873,0
97017,2,8873,1
97017,3,8873,0
95670,1,8874,0
97017,2,8874,1
97017,3,8874,0
95670,1,8875,0
97017,2,8875,1
97017,3,8875,0
95670,1,8876,0
95982,2,8876,1
95982,3,8876,0
95670,1,8877,0
95982,2,8877,1
95982,3,8877,0
95670,1,8878,0
95670,2,8878,0
95670,3,8878,0
95670,1,8879,0
95670,2,8879,0
95670,3,8879,0
95982,1,8880,0
97017,2,8880,1
97017,3,8880,0
96385,1,8881,0
96890,2,8881,1
96890,3,8881,0
96262,1,8882,0
96262,2,8882,0
96262,3,8882,0
95670,1,8883,0
97017,2,8883,1
97017,3,8883,0
96327,1,8884,0
96327,2,8884,0
97120,3,8884,1
95350,1,8885,0
95350,2,8885,0
96916,3,8885,1
95350,1,8886,0
95350,2,8886,0
96806,3,8886,1
96385,1,8887,0
96890,2,8887,1
96890,3,8887,0
95729,1,8888,0
95729,2,8888,0
96810,3,8888,1
96308,1,8889,0
96308,2,8889,0
96308,3,8889,0
95670,1,8890,0
97017,2,8890,1
97017,3,8890,0
96385,1,8891,0
96890,2,8891,1
96890,3,8891,0
96022,1,8892,0
96722,2,8892,1
96722,3,8892,0
96022,1,8893,0
96722,2,8893,1
96722,3,8893,0
94716,1,8894,0
96806,2,8894,1
96806,3,8894,0
96410,1,8895,0
97240,2,8895,1
97240,3,8895,0
96385,1,8896,0
96890,2,8896,1
96890,3,8896,0
94716,1,8897,0
96890,2,8897,1
96890,3,8897,0
95982,1,8898,0
97017,2,8898,1
97017,3,8898,0
95982,1,8899,0
95982,2,8899,0
95982,3,8899,0
95670,1,8900,0
97017,2,8900,1
97017,3,8900,0
95570,1,8901,0
95570,2,8901,0
95570,3,8901,0
95982,1,8902,0
97017,2,8902,1
97017,3,8902,0
95982,1,8903,0
97017,2,8903,1
97017,3,8903,0
95670,1,8904,0
95670,2,8904,0
95670,3,8904,0
94562,1,8905,0
96922,2,8905,1
96922,3,8905,0
95670,1,8906,0
95670,2,8906,0
97017,3,8906,1
96234,1,8907,0
96234,2,8907,0
96234,3,8907,0
95599,1,8908,0
95599,2,8908,0
96910,3,8908,1
96420,1,8909,0
96916,2,8909,1
96916,3,8909,0
96385,1,8910,0
96890,2,8910,1
96890,3,8910,0
96133,1,8911,0
96133,2,8911,0
96133,3,8911,0
95982,1,8912,0
95982,2,8912,0
95982,3,8912,0
95982,1,8913,0
97017,2,8913,1
97017,3,8913,0
95670,1,8914,0
97017,2,8914,1
97017,3,8914,0
95982,1,8915,0
97017,2,8915,1
97017,3,8915,0
95471,1,8916,0
95471,2,8916,0
95471,3,8916,0
96440,1,8917,0
96770,2,8917,1
96770,3,8917,0
96234,1,8918,0
96922,2,8918,1
96922,3,8918,0
95670,1,8919,0
96385,2,8919,1
96385,3,8919,0
95670,1,8920,0
95670,2,8920,0
96766,3,8920,1
95670,1,8921,0
95670,2,8921,0
95670,3,8921,0
95982,1,8922,0
97017,2,8922,1
97017,3,8922,0
95670,1,8923,0
97017,2,8923,1
97017,3,8923,0
95982,1,8924,0
97017,2,8924,1
97017,3,8924,0
95471,1,8925,0
96737,2,8925,1
96737,3,8925,0
95982,1,8926,0
95982,2,8926,0
95982,3,8926,0
95982,1,8927,0
95982,2,8927,0
95982,3,8927,0
95744,1,8928,0
95744,2,8928,0
95744,3,8928,0
95982,1,8929,0
95982,2,8929,0
95982,3,8929,0
96385,1,8930,0
96385,2,8930,0
96385,3,8930,0
96385,1,8931,0
96890,2,8931,1
96890,3,8931,0
96121,1,8932,0
96741,2,8932,1
96741,3,8932,0
96385,1,8933,0
96385,2,8933,0
96385,3,8933,0
96234,1,8934,0
96234,2,8934,0
96234,3,8934,0
96420,1,8935,0
96916,2,8935,1
96916,3,8935,0
96385,1,8936,0
96385,2,8936,0
96385,3,8936,0
94716,1,8937,0
97117,2,8937,1
97117,3,8937,0
94716,1,8938,0
96766,2,8938,1
96766,3,8938,0
96385,1,8939,0
96890,2,8939,1
96890,3,8939,0
95982,1,8940,0
97017,2,8940,1
97017,3,8940,0
96385,1,8941,0
96890,2,8941,1
96890,3,8941,0
95982,1,8942,0
97017,2,8942,1
97017,3,8942,0
95982,1,8943,0
95982,2,8943,0
95982,3,8943,0
95982,1,8944,0
95982,2,8944,0
97017,3,8944,1
95982,1,8945,0
95982,2,8945,0
96806,3,8945,1
94716,1,8946,0
96806,2,8946,1
96806,3,8946,0
96022,1,8947,0
96722,2,8947,1
96722,3,8947,0
95744,1,8948,0
96890,2,8948,1
96890,3,8948,0
96420,1,8949,0
96420,2,8949,0
96916,3,8949,1
96385,1,8950,0
96385,2,8950,0
96385,3,8950,0
96385,1,8951,0
96385,2,8951,0
96385,3,8951,0
96385,1,8952,0
96385,2,8952,0
96890,3,8952,1
96385,1,8953,0
96890,2,8953,1
96890,3,8953,0
96385,1,8954,0
96385,2,8954,0
96890,3,8954,1
95982,1,8955,0
95982,2,8955,0
95982,3,8955,0
96400,1,8956,0
96400,2,8956,0
96737,3,8956,1
95670,1,8957,0
97017,2,8957,1
97017,3,8957,0
96234,1,8958,0
96234,2,8958,0
96234,3,8958,0
95670,1,8959,0
95670,2,8959,0
95670,3,8959,0
96400,1,8960,0
96400,2,8960,0
96400,3,8960,0
96400,1,8961,0
96400,2,8961,0
96400,3,8961,0
96308,1,8962,0
97002,2,8962,1
96770,3,8962,1
96385,1,8963,0
96890,2,8963,1
96890,3,8963,0
96234,1,8964,0
96922,2,8964,1
96922,3,8964,0
95670,1,8965,0
97017,2,8965,1
97017,3,8965,0
95982,1,8966,0
95982,2,8966,0
97017,3,8966,1
95982,1,8967,0
97017,2,8967,1
97017,3,8967,0
95570,1,8968,0
96234,2,8968,1
96234,3,8968,0
95670,1,8969,0
97017,2,8969,1
97017,3,8969,0
95982,1,8970,0
97017,2,8970,1
97017,3,8970,0
96385,1,8971,0
96890,2,8971,1
96890,3,8971,0
96385,1,8972,0
96385,2,8972,0
96890,3,8972,1
94705,1,8973,0
96766,2,8973,1
96766,3,8973,0
96133,1,8974,0
96133,2,8974,0
96874,3,8974,1
95570,1,8975,0
95570,2,8975,0
95570,3,8975,0
96327,1,8976,0
96327,2,8976,0
96327,3,8976,0
95744,1,8977,0
95744,2,8977,0
95744,3,8977,0
94716,1,8978,0
96806,2,8978,1
96806,3,8978,0
95670,1,8979,0
97017,2,8979,1
97017,3,8979,0
95982,1,8980,0
97017,2,8980,1
97017,3,8980,0
95982,1,8981,0
97017,2,8981,1
97017,3,8981,0
95982,1,8982,0
97017,2,8982,1
97017,3,8982,0
96385,1,8983,0
96385,2,8983,0
96385,3,8983,0
95744,1,8984,0
95744,2,8984,0
95744,3,8984,0
95559,1,8985,0
95559,2,8985,0
95559,3,8985,0
94716,1,8986,0
96766,2,8986,1
96766,3,8986,0
96385,1,8987,0
96890,2,8987,1
96890,3,8987,0
95670,1,8988,0
95982,2,8988,1
95982,3,8988,0
96385,1,8989,0
96385,2,8989,0
96385,3,8989,0
96400,1,8990,0
96400,2,8990,0
96400,3,8990,0
96092,1,8991,0
96092,2,8991,0
96807,3,8991,1
95982,1,8992,0
95982,2,8992,0
95982,3,8992,0
95670,1,8993,0
97017,2,8993,1
97017,3,8993,0
96234,1,8994,0
96234,2,8994,0
96234,3,8994,0
96411,1,8995,0
96715,2,8995,1
96715,3,8995,0
95670,1,8996,0
95670,2,8996,0
95670,3,8996,0
95471,1,8997,0
96737,2,8997,1
96737,3,8997,0
95670,1,8998,0
95670,2,8998,0
95670,3,8998,0
96133,1,8999,0
96133,2,8999,0
96133,3,8999,0
95712,1,9000,0
95712,2,9000,0
95712,3,9000,0
95773,1,9001,0
97220,2,9001,1
97220,3,9001,0
96385,1,9002,0
96385,2,9002,0
96385,3,9002,0
96234,1,9003,0
96234,2,9003,0
96922,3,9003,1
95982,1,9004,0
95982,2,9004,0
97017,3,9004,1
95670,1,9005,0
95670,2,9005,0
95670,3,9005,0
95982,1,9006,0
95982,2,9006,0
95982,3,9006,0
95670,1,9007,0
97017,2,9007,1
97017,3,9007,0
96234,1,9008,0
96234,2,9008,0
96234,3,9008,0
95670,1,9009,0
95670,2,9009,0
97017,3,9009,1
95670,1,9010,0
95982,2,9010,1
95982,3,9010,0
96234,1,9011,0
96234,2,9011,0
96234,3,9011,0
95982,1,9012,0
95982,2,9012,0
95982,3,9012,0
95670,1,9013,0
95670,2,9013,0
95670,3,9013,0
96262,1,9014,0
96865,2,9014,1
96865,3,9014,0
96385,1,9015,0
96890,2,9015,1
96890,3,9015,0
96022,1,9016,0
96022,2,9016,0
96722,3,9016,1
95670,1,9017,0
97017,2,9017,1
97017,3,9017,0
95670,1,9018,0
95670,2,9018,0
95670,3,9018,0
95670,1,9019,0
95670,2,9019,0
95670,3,9019,0
95570,1,9020,0
96776,2,9020,1
96776,3,9020,0
95982,1,9021,0
95982,2,9021,0
95982,3,9021,0
95982,1,9022,0
95982,2,9022,0
97017,3,9022,1
95982,1,9023,0
95982,2,9023,0
97017,3,9023,1
96121,1,9024,0
96121,2,9024,0
96121,3,9024,0
95744,1,9025,0
95744,2,9025,0
96890,3,9025,1
95670,1,9026,0
96385,2,9026,1
96385,3,9026,0
95982,1,9027,0
95982,2,9027,0
96806,3,9027,1
95670,1,9028,0
95982,2,9028,1
97017,3,9028,1
95744,1,9029,0
96865,2,9029,1
96865,3,9029,0
94716,1,9030,0
96766,2,9030,1
96766,3,9030,0
96385,1,9031,0
96385,2,9031,0
96385,3,9031,0
95570,1,9032,0
96922,2,9032,1
96922,3,9032,0
95670,1,9033,0
95670,2,9033,0
95670,3,9033,0
95670,1,9034,0
95670,2,9034,0
95670,3,9034,0
95670,1,9035,0
95670,2,9035,0
95670,3,9035,0
95982,1,9036,0
95982,2,9036,0
95982,3,9036,0
95670,1,9037,0
95670,2,9037,0
95670,3,9037,0
95350,1,9038,0
95350,2,9038,0
96916,3,9038,1
96022,1,9039,0
96022,2,9039,0
96022,3,9039,0
96018,1,9040,0
96018,2,9040,0
96018,3,9040,0
96121,1,9041,0
96741,2,9041,1
96741,3,9041,0
95744,1,9042,0
96806,2,9042,1
96806,3,9042,0
96234,1,9043,0
96234,2,9043,0
96922,3,9043,1
95982,1,9044,0
95982,2,9044,0
97017,3,9044,1
96440,1,9045,0
96440,2,9045,0
96770,3,9045,1
95670,1,9046,0
95670,2,9046,0
95670,3,9046,0
95471,1,9047,0
95471,2,9047,0
95471,3,9047,0
95982,1,9048,0
95982,2,9048,0
95982,3,9048,0
95670,1,9049,0
95670,2,9049,0
95670,3,9049,0
95982,1,9050,0
97017,2,9050,1
97017,3,9050,0
95670,1,9051,0
95670,2,9051,0
95670,3,9051,0
95670,1,9052,0
95982,2,9052,1
95982,3,9052,0
95570,1,9053,0
95570,2,9053,0
96922,3,9053,1
96385,1,9054,0
96385,2,9054,0
96890,3,9054,1
96054,1,9055,0
96054,2,9055,0
96054,3,9055,0
96022,1,9056,0
96722,2,9056,1
96806,3,9056,1
95670,1,9057,0
97017,2,9057,1
97017,3,9057,0
95982,1,9058,0
95982,2,9058,0
97017,3,9058,1
95570,1,9059,0
95570,2,9059,0
95570,3,9059,0
95670,1,9060,0
95982,2,9060,1
97017,3,9060,1
96234,1,9061,0
96234,2,9061,0
96234,3,9061,0
95670,1,9062,0
95670,2,9062,0
95670,3,9062,0
95670,1,9063,0
95670,2,9063,0
95670,3,9063,0
96133,1,9064,0
96133,2,9064,0
96874,3,9064,1
96409,1,9065,0
96409,2,9065,0
96409,3,9065,0
96234,1,9066,0
96234,2,9066,0
96922,3,9066,1
96234,1,9067,0
96234,2,9067,0
96234,3,9067,0
96385,1,9068,0
96385,2,9068,0
96890,3,9068,1
96385,1,9069,0
96890,2,9069,1
96890,3,9069,0
96385,1,9070,0
96890,2,9070,1
96890,3,9070,0
95982,1,9071,0
95982,2,9071,0
97017,3,9071,1
95670,1,9072,0
95670,2,9072,0
95670,3,9072,0
95670,1,9073,0
95670,2,9073,0
97017,3,9073,1
96234,1,9074,0
96922,2,9074,1
96922,3,9074,0
96409,1,9075,0
96409,2,9075,0
96409,3,9075,0
96308,1,9076,0
97002,2,9076,1
97002,3,9076,0
96385,1,9077,0
96385,2,9077,0
96385,3,9077,0
95982,1,9078,0
95982,2,9078,0
95982,3,9078,0
95670,1,9079,0
97017,2,9079,1
97017,3,9079,0
95982,1,9080,0
95982,2,9080,0
95982,3,9080,0
95982,1,9081,0
95982,2,9081,0
95982,3,9081,0
94716,1,9082,0
96890,2,9082,1
96890,3,9082,0
94716,1,9083,0
96022,2,9083,1
96722,3,9083,1
96385,1,9084,0
96385,2,9084,0
94705,3,9084,1
96409,1,9085,0
96810,2,9085,1
96810,3,9085,0
96022,1,9086,0
96722,2,9086,1
96722,3,9086,0
96385,1,9087,0
96385,2,9087,0
96385,3,9087,0
94716,1,9088,0
96385,2,9088,1
96890,3,9088,1
94716,1,9089,0
96806,2,9089,1
96806,3,9089,0
96121,1,9090,0
96121,2,9090,0
96121,3,9090,0
96054,1,9091,0
96054,2,9091,0
96054,3,9091,0
95559,1,9092,0
95559,2,9092,0
95559,3,9092,0
96385,1,9093,0
96385,2,9093,0
96890,3,9093,1
95982,1,9094,0
95982,2,9094,0
97017,3,9094,1
95982,1,9095,0
97017,2,9095,1
97017,3,9095,0
95670,1,9096,0
95670,2,9096,0
95670,3,9096,0
95982,1,9097,0
95982,2,9097,0
95982,3,9097,0
96234,1,9098,0
96922,2,9098,1
96922,3,9098,0
95570,1,9099,0
96234,2,9099,1
96234,3,9099,0
96385,1,9100,0
96890,2,9100,1
96890,3,9100,0
95670,1,9101,0
95670,2,9101,0
95670,3,9101,0
95670,1,9102,0
95670,2,9102,0
95670,3,9102,0
95670,1,9103,0
95670,2,9103,0
95670,3,9103,0
95982,1,9104,0
95982,2,9104,0
95982,3,9104,0
96385,1,9105,0
96890,2,9105,1
96890,3,9105,0
94716,1,9106,0
96890,2,9106,1
96890,3,9106,0
96308,1,9107,0
96308,2,9107,0
96308,3,9107,0
94716,1,9108,0
96385,2,9108,1
96385,3,9108,0
94716,1,9109,0
96385,2,9109,1
96890,3,9109,1
96119,1,9110,0
96119,2,9110,0
96119,3,9110,0
94716,1,9111,0
96890,2,9111,1
96890,3,9111,0
95982,1,9112,0
95982,2,9112,0
97017,3,9112,1
95982,1,9113,0
95982,2,9113,0
97017,3,9113,1
95670,1,9114,0
95670,2,9114,0
95670,3,9114,0
95670,1,9115,0
95670,2,9115,0
95670,3,9115,0
95408,1,9116,0
95408,2,9116,0
95408,3,9116,0
95982,1,9117,0
95982,2,9117,0
95982,3,9117,0
96385,1,9118,0
96865,2,9118,1
96865,3,9118,0
95744,1,9119,0
96385,2,9119,1
96385,3,9119,0
95559,1,9120,0
95559,2,9120,0
95559,3,9120,0
95456,1,9121,0
95456,2,9121,0
95456,3,9121,0
95670,1,9122,0
95670,2,9122,0
95670,3,9122,0
95670,1,9123,0
97017,2,9123,1
97017,3,9123,0
95982,1,9124,0
95982,2,9124,0
95982,3,9124,0
95982,1,9125,0
97017,2,9125,1
97017,3,9125,0
95982,1,9126,0
95982,2,9126,0
95982,3,9126,0
95982,1,9127,0
95982,2,9127,0
95982,3,9127,0
95982,1,9128,0
95982,2,9128,0
95982,3,9128,0
96385,1,9129,0
96385,2,9129,0
96385,3,9129,0
96385,1,9130,0
96385,2,9130,0
96890,3,9130,1
96420,1,9131,0
96420,2,9131,0
96916,3,9131,1
96385,1,9132,0
96385,2,9132,0
96385,3,9132,0
96385,1,9133,0
96385,2,9133,0
96385,3,9133,0
95670,1,9134,0
95670,2,9134,0
95670,3,9134,0
95982,1,9135,0
97017,2,9135,1
97017,3,9135,0
96411,1,9136,0
96411,2,9136,0
96411,3,9136,0
96022,1,9137,0
96022,2,9137,0
96022,3,9137,0
96385,1,9138,0
96385,2,9138,0
96890,3,9138,1
95982,1,9139,0
95982,2,9139,0
95982,3,9139,0
95670,1,9140,0
95670,2,9140,0
95670,3,9140,0
95982,1,9141,0
97017,2,9141,1
97017,3,9141,0
95570,1,9142,0
95570,2,9142,0
95570,3,9142,0
95982,1,9143,0
95982,2,9143,0
97017,3,9143,1
94716,1,9144,0
96385,2,9144,1
96890,3,9144,1
96385,1,9145,0
96385,2,9145,0
96385,3,9145,0
95670,1,9146,0
95670,2,9146,0
95670,3,9146,0
95570,1,9147,0
95570,2,9147,0
95570,3,9147,0
95670,1,9148,0
95670,2,9148,0
95670,3,9148,0
95982,1,9149,0
95982,2,9149,0
95982,3,9149,0
96385,1,9150,0
96890,2,9150,1
96890,3,9150,0
95982,1,9151,0
95982,2,9151,0
95982,3,9151,0
96054,1,9152,0
96054,2,9152,0
96054,3,9152,0
94716,1,9153,0
96766,2,9153,1
96766,3,9153,0
95570,1,9154,0
96922,2,9154,1
96922,3,9154,0
96385,1,9155,0
96385,2,9155,0
96385,3,9155,0
96420,1,9156,0
96420,2,9156,0
96916,3,9156,1
95670,1,9157,0
95670,2,9157,0
95670,3,9157,0
95670,1,9158,0
95670,2,9158,0
95670,3,9158,0
95982,1,9159,0
95982,2,9159,0
97017,3,9159,1
95982,1,9160,0
95982,2,9160,0
97017,3,9160,1
95982,1,9161,0
97017,2,9161,1
97017,3,9161,0
96133,1,9162,0
96133,2,9162,0
96133,3,9162,0
96400,1,9163,0
96400,2,9163,0
96400,3,9163,0
94716,1,9164,0
96806,2,9164,1
96806,3,9164,0
94716,1,9165,0
96890,2,9165,1
96890,3,9165,0
95982,1,9166,0
95982,2,9166,0
95982,3,9166,0
95670,1,9167,0
97017,2,9167,1
97017,3,9167,0
95712,1,9168,0
96874,2,9168,1
96874,3,9168,0
95670,1,9169,0
95670,2,9169,0
95670,3,9169,0
95670,1,9170,0
97017,2,9170,1
97017,3,9170,0
96022,1,9171,0
96722,2,9171,1
96722,3,9171,0
95982,1,9172,0
97017,2,9172,1
97017,3,9172,0
95982,1,9173,0
95982,2,9173,0
97017,3,9173,1
96400,1,9174,0
96400,2,9174,0
96400,3,9174,0
95982,1,9175,0
95982,2,9175,0
95982,3,9175,0
95670,1,9176,0
95670,2,9176,0
95670,3,9176,0
95471,1,9177,0
95471,2,9177,0
95471,3,9177,0
96385,1,9178,0
96890,2,9178,1
96890,3,9178,0
96420,1,9179,0
96420,2,9179,0
96420,3,9179,0
96078,1,9180,0
96910,2,9180,1
96910,3,9180,0
96385,1,9181,0
96385,2,9181,0
96385,3,9181,0
96054,1,9182,0
96844,2,9182,1
96844,3,9182,0
95570,1,9183,0
96922,2,9183,1
96922,3,9183,0
96022,1,9184,0
96022,2,9184,0
96722,3,9184,1
95982,1,9185,0
95982,2,9185,0
95982,3,9185,0
95982,1,9186,0
95982,2,9186,0
95982,3,9186,0
95982,1,9187,0
96440,2,9187,1
96440,3,9187,0
95670,1,9188,0
95670,2,9188,0
95670,3,9188,0
96385,1,9189,0
96385,2,9189,0
96890,3,9189,1
96385,1,9190,0
96890,2,9190,1
96890,3,9190,0
95744,1,9191,0
95744,2,9191,0
95744,3,9191,0
96385,1,9192,0
96385,2,9192,0
96385,3,9192,0
96400,1,9193,0
96400,2,9193,0
96400,3,9193,0
95559,1,9194,0
95559,2,9194,0
95559,3,9194,0
96385,1,9195,0
96890,2,9195,1
96890,3,9195,0
96385,1,9196,0
96890,2,9196,1
96890,3,9196,0
96092,1,9197,0
96092,2,9197,0
96807,3,9197,1
94716,1,9198,0
96385,2,9198,1
96890,3,9198,1
96385,1,9199,0
96890,2,9199,1
96890,3,9199,0
96385,1,9200,0
96890,2,9200,1
96890,3,9200,0
96385,1,9201,0
96890,2,9201,1
96890,3,9201,0
96385,1,9202,0
96385,2,9202,0
96385,3,9202,0
96054,1,9203,0
96054,2,9203,0
96844,3,9203,1
96133,1,9204,0
96133,2,9204,0
96133,3,9204,0
95982,1,9205,0
95982,2,9205,0
95982,3,9205,0
96234,1,9206,0
96234,2,9206,0
96922,3,9206,1
96234,1,9207,0
96234,2,9207,0
96234,3,9207,0
96400,1,9208,0
96737,2,9208,1
96737,3,9208,0
95670,1,9209,0
95670,2,9209,0
95670,3,9209,0
96440,1,9210,0
96770,2,9210,1
96770,3,9210,0
96440,1,9211,0
96440,2,9211,0
96440,3,9211,0
96234,1,9212,0
96922,2,9212,1
96922,3,9212,0
96400,1,9213,0
96400,2,9213,0
96737,3,9213,1
95729,1,9214,0
95729,2,9214,0
95729,3,9214,0
96308,1,9215,0
97002,2,9215,1
97002,3,9215,0
95982,1,9216,0
97017,2,9216,1
97017,3,9216,0
95670,1,9217,0
95670,2,9217,0
95670,3,9217,0
95982,1,9218,0
95982,2,9218,0
95982,3,9218,0
95982,1,9219,0
95982,2,9219,0
95982,3,9219,0
95670,1,9220,0
95670,2,9220,0
95670,3,9220,0
96121,1,9221,0
96121,2,9221,0
96121,3,9221,0
96022,1,9222,0
96022,2,9222,0
96022,3,9222,0
96411,1,9223,0
96715,2,9223,1
96715,3,9223,0
95744,1,9224,0
95744,2,9224,0
96806,3,9224,1
94716,1,9225,0
96385,2,9225,1
96890,3,9225,1
95982,1,9226,0
95982,2,9226,0
95982,3,9226,0
96385,1,9227,0
96385,2,9227,0
96385,3,9227,0
95611,1,9228,0
95611,2,9228,0
95611,3,9228,0
95982,1,9229,0
95982,2,9229,0
97017,3,9229,1
95670,1,9230,0
95670,2,9230,0
95670,3,9230,0
95670,1,9231,0
95670,2,9231,0
95670,3,9231,0
95570,1,9232,0
95570,2,9232,0
95570,3,9232,0
95471,1,9233,0
95471,2,9233,0
95471,3,9233,0
95471,1,9234,0
95471,2,9234,0
95471,3,9234,0
95982,1,9235,0
97017,2,9235,1
97017,3,9235,0
96121,1,9236,0
96121,2,9236,0
96121,3,9236,0
96413,1,9237,0
96413,2,9237,0
96895,3,9237,1
95982,1,9238,0
95982,2,9238,0
95982,3,9238,0
95471,1,9239,0
95471,2,9239,0
95471,3,9239,0
95670,1,9240,0
96440,2,9240,1
96440,3,9240,0
95559,1,9241,0
95559,2,9241,0
95559,3,9241,0
96234,1,9242,0
96234,2,9242,0
96234,3,9242,0
96262,1,9243,0
96262,2,9243,0
96865,3,9243,1
96385,1,9244,0
96890,2,9244,1
96890,3,9244,0
96385,1,9245,0
96385,2,9245,0
96385,3,9245,0
96385,1,9246,0
96890,2,9246,1
96890,3,9246,0
95670,1,9247,0
97017,2,9247,1
97017,3,9247,0
96400,1,9248,0
96400,2,9248,0
96737,3,9248,1
95670,1,9249,0
95670,2,9249,0
95670,3,9249,0
96400,1,9250,0
96737,2,9250,1
96737,3,9250,0
95670,1,9251,0
95670,2,9251,0
97017,3,9251,1
96400,1,9252,0
96400,2,9252,0
96400,3,9252,0
95982,1,9253,0
95982,2,9253,0
95982,3,9253,0
95570,1,9254,0
95570,2,9254,0
96776,3,9254,1
96420,1,9255,0
96420,2,9255,0
96916,3,9255,1
95471,1,9256,0
95471,2,9256,0
96737,3,9256,1
95570,1,9257,0
95570,2,9257,0
95570,3,9257,0
95670,1,9258,0
95670,2,9258,0
95670,3,9258,0
95471,1,9259,0
95471,2,9259,0
95471,3,9259,0
96092,1,9260,0
96092,2,9260,0
96807,3,9260,1
95982,1,9261,0
95982,2,9261,0
97017,3,9261,1
95670,1,9262,0
95670,2,9262,0
95670,3,9262,0
96400,1,9263,0
96400,2,9263,0
96400,3,9263,0
95471,1,9264,0
95471,2,9264,0
95471,3,9264,0
95982,1,9265,0
95982,2,9265,0
95982,3,9265,0
96400,1,9266,0
96400,2,9266,0
96400,3,9266,0
95670,1,9267,0
95670,2,9267,0
95670,3,9267,0
96400,1,9268,0
96400,2,9268,0
96737,3,9268,1
95982,1,9269,0
95982,2,9269,0
95982,3,9269,0
96385,1,9270,0
96890,2,9270,1
96865,3,9270,1
95982,1,9271,0
95982,2,9271,0
95982,3,9271,0
96121,1,9272,0
96741,2,9272,1
96741,3,9272,0
95456,1,9273,0
95456,2,9273,0
95456,3,9273,0
96420,1,9274,0
96420,2,9274,0
96420,3,9274,0
96420,1,9275,0
96420,2,9275,0
96420,3,9275,0
96400,1,9276,0
96400,2,9276,0
96400,3,9276,0
95982,1,9277,0
95982,2,9277,0
95982,3,9277,0
95982,1,9278,0
97017,2,9278,1
97017,3,9278,0
96400,1,9279,0
96400,2,9279,0
96400,3,9279,0
95670,1,9280,0
97017,2,9280,1
97017,3,9280,0
96400,1,9281,0
96400,2,9281,0
96400,3,9281,0
96400,1,9282,0
96400,2,9282,0
96400,3,9282,0
96400,1,9283,0
96737,2,9283,1
96737,3,9283,0
95982,1,9284,0
96385,2,9284,1
96385,3,9284,0
95559,1,9285,0
95559,2,9285,0
95559,3,9285,0
96121,1,9286,0
96741,2,9286,1
96741,3,9286,0
95559,1,9287,0
95559,2,9287,0
95559,3,9287,0
94716,1,9288,0
96385,2,9288,1
96890,3,9288,1
95670,1,9289,0
95670,2,9289,0
95670,3,9289,0
95471,1,9290,0
95471,2,9290,0
95471,3,9290,0
95471,1,9291,0
95471,2,9291,0
95471,3,9291,0
95471,1,9292,0
95471,2,9292,0
95471,3,9292,0
95471,1,9293,0
95471,2,9293,0
95471,3,9293,0
95471,1,9294,0
95471,2,9294,0
